X,Y,OBJECTID,COLLISION_SK,CASE_FILE_NUMBER,ACCIDENT_DATE,WGS84_LAT_COORD,WGS84_LON_COORD,ROAD_LOCATION_1,ROAD_LOCATION_2,ROAD_CONFIGURATION,COLLISION_CONFIGURATION,NON_FATAL_INJURY,FATAL_INJURY,YOUNG_DEMOGRAPHIC,PEDESTRIAN_COLLISIONS,AGRESSIVE_DRIVING,DISTRACTED_DRIVING,IMPAIRED_DRIVING,BICYCLE_COLLISIONS,INTERSECTION_RELATED
-63.93454935,44.55256776,124,41297,145587,2021/11/23 03:59:59+00,44.55255851,-63.93455126,9475 PEGGYS COVE RD,,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.60778031,44.84443538,125,41290,145327,2021/11/23 03:59:59+00,44.84442608,-63.60778228,3964 HIGHWAY 2,,Non-intersection,Multiple vehicle - rear end,,,N,N,Y,N,N,N,N
-63.25554284,44.73923406,126,41292,145366,2021/11/23 03:59:59+00,44.73922477,-63.25554492,31 HIGHWAY 107,,,,,,N,N,N,N,N,N,N
-63.6648823,44.75269943,127,41294,145456,2021/11/23 03:59:59+00,44.75269015,-63.66488426,SACKVILLE DR,COBEQUID RD,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.66314877,44.72925844,128,41937,145585,2021/11/23 03:59:59+00,44.72924916,-63.66315073,BEDFORD HWY,HATCHERY LANE,Intersection - private road or access,Multiple vehicle - same direction sideswipe,,,Y,N,N,N,N,N,Y
-63.59044581,44.64724035,129,41417,145150,2021/11/22 03:59:59+00,44.64723108,-63.5904478,ROBIE ST,QUINPOOL RD,Intersection - two or more public roads,Multiple vehicle - head on,,,N,N,Y,Y,N,N,Y
-63.68968955,44.69912333,130,41312,145411,2021/11/22 03:59:59+00,44.69911406,-63.68969151,HIGHWAY 102 NB EXIT 2B OFF RAMP,LARRY UTECK BLVD,Express lane of a freeway,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.58685825,44.64038094,131,41347,145138,2021/11/22 03:59:59+00,44.64037167,-63.58686024,ROBIE ST,SPRING GARDEN RD,Non-intersection,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,N
-63.53992689,44.67846781,132,41473,145892,2021/11/22 03:59:59+00,44.67845854,-63.53992889,HIGHWAY 111,GORDON AVE,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.61017382,44.64890113,133,41274,145002,2021/11/22 03:59:59+00,44.64889187,-63.6101758,CONNAUGHT AVE,ALMON ST,Intersection - two or more public roads,Multiple vehicle - right angle,Yes,,N,N,N,Y,N,N,Y
-63.63435076,44.65944633,134,41327,145776,2021/11/22 03:59:59+00,44.65943706,-63.63435273,MAIN AVE,TITUS ST,Non-intersection,Multiple vehicle - rear end,,,Y,N,N,N,N,N,N
-63.63773197,44.64916468,135,41277,145090,2021/11/22 03:59:59+00,44.64915542,-63.63773394,HIGHWAY 102,HIGHWAY 102 SB EXIT 0 OFF RAMP,Ramp,Multiple vehicle - rear end,,,Y,N,Y,N,N,N,N
-63.66644936,44.68124749,136,41279,145239,2021/11/22 03:59:59+00,44.68123822,-63.66645133,DUNBRACK ST,KEARNEY LAKE RD,Non-intersection,Single vehicle - off road to the left,,,N,N,Y,N,N,N,N
-63.59754216,44.6518127,137,41276,145072,2021/11/22 03:59:59+00,44.65180344,-63.59754415,WILLOW ST,WINDSOR ST,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,Y,N,N,Y
-63.69801729,44.77028126,138,41278,145208,2021/11/22 03:59:59+00,44.77027197,-63.69801924,BEAVER BANK CONN,OLD SACKVILLE RD,Intersection - two or more public roads,Multiple vehicle - left turn into traffic,,,Y,N,Y,N,N,N,Y
-63.61782612,44.61300301,139,41270,144800,2021/11/21 03:59:59+00,44.61299375,-63.6178281,DENTITH RD,HERRING COVE RD,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,Y,N,N,N,Y
-63.00800704,45.11347364,140,41445,144783,2021/11/21 03:59:59+00,45.11346428,-63.0080092,BENVIE HILL RD,HIGHWAY 224,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.61835189,44.61147874,141,41269,144765,2021/11/21 03:59:59+00,44.61146948,-63.61835387,5 SUSSEX ST,Herring Cove Rd,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,Y,Y
-63.79567529,44.7377294,142,41247,144716,2021/11/21 03:59:59+00,44.73772012,-63.79567722,POCKWOCK RD,MICMAC DR,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,N,Y,N,N,Y
-63.53764794,44.92132304,143,41248,144803,2021/11/21 03:59:59+00,44.92131373,-63.53764993,HIGHWAY 102 NB EXIT 7 OFF RAMP,HIGHWAY 102,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.53245296,44.67110289,144,41444,144317,2021/11/20 03:59:59+00,44.67109362,-63.53245496,PORTLAND ST,WOODLAWN RD,Non-intersection,Multiple vehicle - one crossing path of other to the left,,,N,N,N,N,N,N,N
-63.64769653,44.67537777,145,41289,144202,2021/11/20 03:59:59+00,44.6753685,-63.6476985,BEDFORD HWY,Seton Rd,,,,,N,N,N,N,N,N,N
-63.17231956,44.78195286,146,41229,144275,2021/11/20 03:59:59+00,44.78194357,-63.17232167,7480 HIGHWAY 7,,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,Y,N,N,N,Y
-63.62945317,44.64745513,147,42054,144099,2021/11/20 03:59:59+00,44.64744587,-63.62945514,JOSEPH HOWE DR,SPRINGVALE AVE,Non-intersection,Single vehicle - off road to the left,,,N,N,N,N,Y,N,N
-63.64769653,44.67537777,148,42055,145243,2021/11/20 03:59:59+00,44.6753685,-63.6476985,BEDFORD HWY,FLAMINGO DR,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,Y,Y,Y,N,Y
-63.63706819,44.65880103,149,41227,144081,2021/11/20 03:59:59+00,44.65879176,-63.63707016,10 BERTS DR,,Non-intersection,Multiple vehicle - same direction sideswipe,,,N,N,Y,N,Y,N,N
-63.70639606,44.71843035,150,41387,144044,2021/11/20 03:59:59+00,44.71842107,-63.70639801,GARY MARTIN DR,CAPSTONE CRES,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,Y,N,Y,Y,Y,N,N
-63.56783689,44.66684533,151,41267,144267,2021/11/20 03:59:59+00,44.66683606,-63.56783889,62 OCHTERLONEY ST,wentworth,Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,Y
-63.4798313,44.6113615,152,41717,145891,2021/11/20 03:59:59+00,44.61135224,-63.47983332,COW BAY RD,GARRISON DR,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,N,N,N,N,Y
-63.49074456,44.66809386,153,41230,144455,2021/11/20 03:59:59+00,44.66808459,-63.49074658,CUMBERLAND DR,HAMPTON GRN,Intersection - private road or access,Multiple vehicle - one crossing path of other to the left,,,Y,N,N,N,N,N,Y
-63.49187769,44.67677635,154,41810,144328,2021/11/20 03:59:59+00,44.67676707,-63.4918797,CIRCASSION DR,FOREST HILLS PKY,Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,N,N,Y,N,N,N,Y
-63.65640474,44.74485344,155,41219,143804,2021/11/19 03:59:59+00,44.74484416,-63.6564067,HIGHWAY 102 NB EXIT 4B HWY 101 WB RAMP,HIGHWAY 102,Ramp,Multiple vehicle - rear end,Yes,,Y,N,Y,N,N,N,N
-63.4869536,44.65376917,156,41288,143923,2021/11/19 03:59:59+00,44.6537599,-63.48695562,486 CALDWELL RD,,Non-intersection,Multiple vehicle - right angle,,,Y,N,Y,N,N,N,N
-63.58793248,44.70800173,157,41263,143773,2021/11/19 03:59:59+00,44.70799245,-63.58793446,BURNSIDE DR,WRIGHT AVE,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,N,N,N,N,Y
-63.69558419,44.77603956,158,41197,143662,2021/11/19 03:59:59+00,44.77603027,-63.69558614,SACKVILLE DR,BEAVER BANK CONN,Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,N,N,Y,N,N,N,Y
-63.55195569,44.49255208,159,41672,151566,2021/11/19 03:59:59+00,44.49254284,-63.5519577,1121 KETCH HARBOUR RD,,Non-intersection,,,,Y,N,N,N,N,N,N
-63.46488068,44.70405872,160,41367,143665,2021/11/19 03:59:59+00,44.70404944,-63.4648827,1264 HIGHWAY 7,Ross Rd,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,Yes,,Y,N,Y,N,N,N,Y
-63.55430765,44.71517373,161,41245,143807,2021/11/19 03:59:59+00,44.71516446,-63.55430965,HIGHWAY 118 NB EXIT 12 ON RAMP,HIGHWAY 118,Non-intersection,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,N
-63.6058589,44.6620407,162,41244,143790,2021/11/19 03:59:59+00,44.66203143,-63.60586088,ROBIE ST,STANLEY ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,Y,Y,N,N,Y
-63.6106612,44.66530102,163,41246,143849,2021/11/19 03:59:59+00,44.66529175,-63.61066318,LADY HAMMOND RD,DUFFUS ST,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.77912998,44.81953009,164,41226,144034,2021/11/19 03:59:59+00,44.8195208,-63.77913192,292 HIGHWAY 101,,Non-intersection,Single vehicle - off road to the right,,,N,N,N,N,N,N,N
-63.61813112,44.64412304,165,41242,143734,2021/11/19 03:59:59+00,44.64411377,-63.6181331,JOSEPH ST,CHEBUCTO RD,Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,N,N,Y,N,N,N,Y
-63.49766923,44.67828167,166,41223,143914,2021/11/19 03:59:59+00,44.6782724,-63.49767124,63 ELLERSLIE CRES,,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.58592506,44.65540186,167,41225,144015,2021/11/19 03:59:59+00,44.6553926,-63.58592705,Brunswick St,DIVAS LANE,Intersection - two or more public roads,Single vehicle - hit a moving or stationary object on road surface,,,Y,N,N,N,N,N,Y
-63.85122862,44.70447922,168,41221,143833,2021/11/19 03:59:59+00,44.70446995,-63.85123054,17 FLAT LAKE DR,,Non-intersection,Single vehicle - off road to the right,,,Y,N,N,Y,N,N,N
-63.72391456,44.76243207,169,41224,143974,2021/11/19 03:59:59+00,44.76242279,-63.72391651,596 LUCASVILLE RD,,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.6002922,44.64454228,170,41216,143711,2021/11/19 03:59:59+00,44.64453302,-63.60029418,QUINPOOL RD,OXFORD ST,Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,Y
-63.65462227,44.66296892,171,41542,143929,2021/11/19 03:59:59+00,44.66295966,-63.65462424,LACEWOOD DR,DUNBRACK ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,Y,N,Y,N,N,N,Y
-63.77231514,44.79413609,172,41218,143724,2021/11/19 03:59:59+00,44.7941268,-63.77231707,1465 MCCABE LAKE DR,,Non-intersection,Multiple vehicle - hit parked vehicle,Yes,,N,N,Y,Y,N,N,N
-63.559951,44.68371883,173,41265,143947,2021/11/19 03:59:59+00,44.68370955,-63.55995299,BROOKDALE CRES,GLEN MANOR DR,Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,Y
-63.6278682,44.64899428,174,41194,143540,2021/11/18 03:59:59+00,44.64898501,-63.62787018,MUMFORD RD,ASHBURN AVE,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,N,N,N,N,Y
-63.57779353,44.64305588,175,41191,143454,2021/11/18 03:59:59+00,44.64304662,-63.57779552,5527 SPRING GARDEN RD,,Non-intersection,Multiple vehicle - hit parked vehicle,,,Y,N,N,N,N,N,N
-63.57094508,44.70973535,176,41213,143490,2021/11/18 03:59:59+00,44.70972608,-63.57094707,580 WRIGHT AVE,,Non-intersection,Multiple vehicle - rear end,,,Y,N,N,N,N,N,N
-63.68968955,44.69912333,177,41319,145864,2021/11/18 03:59:59+00,44.69911406,-63.68969151,HIGHWAY 102 NB EXIT 2B OFF RAMP,LARRY UTECK BLVD,Ramp,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.66874285,44.63709502,178,41239,143271,2021/11/18 03:59:59+00,44.63708576,-63.66874482,15 LAKELANDS BLVD,,Intersection - private road or access,Single vehicle - hit a moving or stationary object on road surface,Yes,,N,Y,N,N,N,N,Y
-63.62014166,44.64227563,179,41211,143386,2021/11/18 03:59:59+00,44.64226637,-63.62014364,7165 CHEBUCTO RD,,Traffic circle or roundabout,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,Y
-63.62859194,44.6599553,180,41420,145953,2021/11/18 03:59:59+00,44.65994603,-63.62859391,JOSEPH HOWE DR,DUTCH VILLAGE RD,Intersection - two or more public roads,Multiple vehicle - left turn across opposing traffic,,,Y,N,N,N,N,N,Y
-63.59059495,44.685536,181,42065,156181,2021/11/18 03:59:59+00,44.68552673,-63.59059693,94 HIGHFIELD PARK DR,,Non-intersection,Multiple vehicle - rear end,,,Y,N,N,N,N,N,N
-63.71471099,44.63380076,182,41190,143441,2021/11/18 03:59:59+00,44.6337915,-63.71471295,289 HIGHWAY 103,,Express lane of a freeway,Single vehicle - off road to the left,,,N,N,N,N,N,N,N
-63.61249346,44.82111253,183,41187,143286,2021/11/18 03:59:59+00,44.82110324,-63.61249544,HIGHWAY 2,,Non-intersection,Multiple vehicle - rear end,,,Y,N,Y,N,N,N,N
-63.65846686,44.66607067,184,41196,143603,2021/11/18 03:59:59+00,44.66606141,-63.65846883,DUNBRACK ST,LINCOLN CROSS ,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.70284959,44.72689644,185,41418,145836,2021/11/18 03:59:59+00,44.72688717,-63.70285155,HAMMONDS PLAINS RD,GARY MARTIN DR,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,Y,N,N,N,N,N,Y
-63.61020424,44.82472567,186,41215,143675,2021/11/18 03:59:59+00,44.82471637,-63.61020621,3460 HIGHWAY 2,,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.66889732,44.64505232,187,41193,143524,2021/11/18 03:59:59+00,44.64504305,-63.66889929,165 CHAIN LAKE DR,,Intersection - private road or access,Multiple vehicle - same direction sideswipe,,,Y,N,Y,N,N,N,Y
-63.21466891,44.74923877,188,41195,143569,2021/11/18 03:59:59+00,44.74922948,-63.21467101,35 HIGHWAY 107,,,,,,N,N,N,N,N,N,N
-63.64746413,44.78582891,189,42053,143384,2021/11/18 03:59:59+00,44.78581962,-63.6474661,103 WINDGATE DR,,Non-intersection,,Yes,,Y,N,Y,N,N,N,N
-63.60848054,44.64737074,190,41286,143440,2021/11/18 03:59:59+00,44.64736148,-63.60848252,2692 CONNAUGHT AVE,,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,Y,N,N,N,N,N,Y
-63.14333208,45.04542036,191,41262,143430,2021/11/18 03:59:59+00,45.04541101,-63.1433342,HIGGINSVILLE RD,HIGHWAY 224,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,Y,Y,N,N,Y
-63.57019853,44.69412893,192,41744,145539,2021/11/18 03:59:59+00,44.69411966,-63.57020052,HIGHWAY 118 SB EXIT 4 HWY 111 WB RAMP,HIGHWAY 111,Ramp,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,N
-63.61470398,44.66110219,193,41888,145550,2021/11/18 03:59:59+00,44.66109292,-63.61470596,6310 HOOD ST,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.61382905,44.6618631,194,41207,142881,2021/11/17 03:59:59+00,44.66185384,-63.61383103,COMMISSION ST,KEMPT RD,Non-intersection,Multiple vehicle - one crossing path of other to the left,,,N,N,N,N,N,N,N
-63.607856,44.81071274,195,41164,143094,2021/11/17 03:59:59+00,44.81070345,-63.60785797,HIGHWAY 2,,Intersection - private road or access,Multiple vehicle - rear end,,,Y,N,Y,Y,N,N,Y
-63.46496224,44.89055794,196,41783,143009,2021/11/17 03:59:59+00,44.89054863,-63.46496426,2433 OLD GUYSBOROUGH RD,,Non-intersection,Single vehicle - off road to the right,,,Y,N,N,N,N,N,N
-63.53339325,44.67045933,197,41238,143113,2021/11/17 03:59:59+00,44.67045006,-63.53339525,580 PORTLAND ST,,Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,N,N,Y,N,N,N,Y
-63.59080202,44.65748332,198,41541,143063,2021/11/17 03:59:59+00,44.65747405,-63.590804,NORTH ST,GOTTINGEN STREET,Ramp,Multiple vehicle - rear end,,,N,N,Y,Y,Y,N,N
-63.73547868,44.72476447,199,41284,142842,2021/11/17 03:59:59+00,44.72475519,-63.73548063,1199 HAMMONDS PLAINS RD,,Non-intersection,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,N
-63.6658154,44.7558448,200,41159,142897,2021/11/17 03:59:59+00,44.75583552,-63.66581737,125 SACKVILLE DR,,Non-intersection,Multiple vehicle - left turn across opposing traffic,,,N,N,Y,N,N,N,N
-63.62634984,44.71059723,201,41163,143061,2021/11/17 03:59:59+00,44.71058796,-63.62635182,1236 WINDMILL RD,,Non-intersection,Multiple vehicle - rear end,,,Y,N,Y,Y,N,N,N
-63.57135905,44.6439885,202,41474,146307,2021/11/17 03:59:59+00,44.64397924,-63.57136105,1472 HOLLIS ST,,Intersection - two or more public roads,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,Y
-63.58867304,44.65898872,203,41208,142999,2021/11/17 03:59:59+00,44.65897945,-63.58867503,BARRINGTON ST,NORTH ST RAMP,Ramp,Multiple vehicle - rear end,,,N,N,Y,N,N,N,N
-63.63017595,44.65364485,204,41578,143813,2021/11/17 03:59:59+00,44.65363558,-63.63017793,JOSEPH HOWE DR,DUTCH VILLAGE RD,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.68811672,44.69634207,205,41162,143057,2021/11/17 03:59:59+00,44.6963328,-63.68811868,HIGHWAY 102 north bound,HIGHWAY 102 NB EXIT 2B OFF RAMP,Non-intersection,Multiple vehicle - rear end,,,N,N,Y,Y,N,N,N
-63.59133371,44.63409211,206,41475,146319,2021/11/17 03:59:59+00,44.63408285,-63.5913357,6260 SOUTH ST,,Non-intersection,Multiple vehicle - hit parked vehicle,,,Y,N,N,N,N,N,N
-63.58091922,44.69215739,207,41321,145919,2021/11/17 03:59:59+00,44.69214811,-63.58092121,HIGHWAY 111 EB EXIT 3 OFF RAMP,BURNSIDE DR,Non-intersection,Multiple vehicle - approaching sideswipe,,,N,N,N,N,N,N,N
-63.5376255,44.67383341,208,41306,143085,2021/11/17 03:59:59+00,44.67382414,-63.5376275,HIGHWAY 111 NB EXIT 7 ON RAMP,HIGHWAY 111,Non-intersection,Single vehicle - off road to the right,,,Y,N,Y,N,N,N,N
-63.65106269,44.65711967,209,41545,145099,2021/11/17 03:59:59+00,44.6571104,-63.65106466,WILLETT ST,DUNBRACK ST,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.61369412,44.6753765,210,41180,142777,2021/11/17 03:59:59+00,44.67536723,-63.6136961,MACKAY BRIDGE RAMP,,"Bridge, overpass or viaduct",Multiple vehicle - same direction sideswipe,,,N,N,Y,N,N,N,N
-63.57421704,44.6448114,211,41936,145494,2021/11/17 03:59:59+00,44.64480214,-63.57421903,1549 GRAFTON ST,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.56061139,44.73254453,212,41183,142997,2021/11/17 03:59:59+00,44.73253525,-63.56061338,AKERLEY BLVD,HIGHWAY 118 NB EXIT 13E OFF RAMP,Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,Y
-63.70698185,44.88758772,213,41158,142802,2021/11/17 03:59:59+00,44.88757841,-63.70698379,2586 BEAVER BANK RD,,Non-intersection,Single vehicle - off road to the left,,,N,N,N,N,N,N,N
-63.58297325,44.65535395,214,41391,145991,2021/11/17 03:59:59+00,44.65534469,-63.58297524,UPPER WATER ST,BARRINGTON ST,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.59754216,44.6518127,215,41236,142895,2021/11/17 03:59:59+00,44.65180344,-63.59754415,WINDSOR ST,WILLOW ST,Intersection - two or more public roads,Multiple vehicle - right angle,,,Y,N,Y,N,N,N,Y
-63.57459652,44.66791882,216,41237,143077,2021/11/17 03:59:59+00,44.66790956,-63.57459851,WYSE RD,WINDMILL RD,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,Y,N,N,N,N,N,Y
-63.67317338,44.65496592,217,41186,143059,2021/11/17 03:59:59+00,44.65495666,-63.67317534,HIGHWAY 102,HIGHWAY 102 NB EXIT 2A OFF RAMP,Ramp,Multiple vehicle - approaching sideswipe,,,N,N,N,N,N,N,N
-63.53246195,44.67208412,218,41906,143871,2021/11/17 03:59:59+00,44.67207485,-63.53246395,WOODLAWN RD,ATHORPE DR,Non-intersection,,,,N,N,N,N,N,N,N
-63.62502205,44.65406028,219,41185,143039,2021/11/17 03:59:59+00,44.65405101,-63.62502403,7015 BAYERS RD,,Non-intersection,Multiple vehicle - left turn into traffic,,,N,N,N,N,N,N,N
-63.61149423,44.7037279,220,41176,142340,2021/11/16 03:59:59+00,44.70371862,-63.61149621,AKERLEY BLVD,WINDMILL RD,Non-intersection,Multiple vehicle - rear end,,,N,N,Y,N,N,N,N
-63.86432915,44.70177913,221,41189,143397,2021/11/16 03:59:59+00,44.70176986,-63.86433106,HIGHWAY 103,HIGHWAY 103 WB EXIT 5 ON RAMP,,Single vehicle - off road to the right,,,N,N,N,N,N,N,N
-63.64229714,44.66401117,222,41177,142379,2021/11/16 03:59:59+00,44.6640019,-63.64229911,45 GATEWAY RD,,Non-intersection,Single vehicle - off road to the left,,,N,N,N,Y,N,N,N
-63.57535201,44.64098864,223,41326,142551,2021/11/16 03:59:59+00,44.64097937,-63.575354,5575 MORRIS ST,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.61376109,44.65183472,224,41384,142545,2021/11/16 03:59:59+00,44.65182546,-63.61376307,3055 CONNAUGHT AVE,young st,Intersection - two or more public roads,Multiple vehicle - right angle,Yes,,N,N,N,Y,N,N,Y
-63.59669104,44.63768325,225,41388,145132,2021/11/16 03:59:59+00,44.63767399,-63.59669303,OXFORD ST,COBURG RD,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the right,,,N,N,N,N,N,N,Y
-63.62236548,44.66274415,226,41192,143476,2021/11/16 03:59:59+00,44.66273489,-63.62236746,BEDFORD HWY,WINDSOR ST,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,N,Y,N,N,Y
-63.50323643,44.6917339,227,41629,145117,2021/11/16 03:59:59+00,44.69172463,-63.50323844,36 LANGDON DR,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.70122699,44.78905833,228,41058,142215,2021/11/15 03:59:59+00,44.78904904,-63.70122894,104 WATERWHEEL CRES,,Non-intersection,Multiple vehicle - hit parked vehicle,,,Y,N,N,N,N,N,N
